page,table_index,manufacturer,make,model ,vehicle_type,percent_content
4,1,Mercedes-Benz USA,Mercedes-Benz,EQS Sedan (EQS 450+/EQS 450-4M/EQS,PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,G-Class SUV (G550/G63/G63 4x4),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLA SUV (GLA250/GLA250-4M),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLA SUV (AMG GLA35 / AMG GLA45),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLB SUV (GLB250/ GLB250-4M),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLC SUV (GLC300/GLC300-4M),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLC SUV (GLC43-4M),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,S-Class Sedan (S500-4M),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,S-Class Sedan (S580-4M),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,S-Class Sedan (S580e-4M),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,S-Class Maybach (S580-4M/S680-4M),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,SL-Class (SL55/SL63/SL43),PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross Black Edition AWD,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross ES AWD,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross LE AWD,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross RalliArt AWD,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross SE AWD,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Eclipse Cross SEL AWD,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage BE,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage ES,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage LE,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage SE,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 BE,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 ES,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 LE,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 SE,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi ,Mirage Ralliart,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi ,Outlander PHEV Commercial Fleet,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV ES,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV Platinum Edition,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV Ralliart,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV SE,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV SEL,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV SEL Black Edition,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport ES,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport LE,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport Ralliart,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport S,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport SE,MPV,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport Trail Edition,MPV,0%
4,1,"Nissan North America, Inc",Infiniti,Q50,PC,0%
5,1,"Nissan North America, Inc",Nissan,GT-R,PC,0%
5,1,"Nissan North America, Inc",Nissan,Z,PC,0%
5,1,Polestar,Polestar,Polestar 2 AWD (Dual Motor),PC,0%
5,1,Polestar,Polestar,Polestar 2 RWD (Single Motor),PC,0%
5,1,Porsche AG,Porsche,718 Boxster,PC,0%
5,1,Porsche AG,Porsche,718 Boxster GTS 4.0,PC,0%
5,1,Porsche AG,Porsche,718 Boxster S,PC,0%
5,1,Porsche AG,Porsche,718 Cayman,PC,0%
5,1,Porsche AG,Porsche,718 Cayman GT4 RS,PC,0%
5,1,Porsche AG,Porsche,718 Cayman GTS 4.0,PC,0%
5,1,Porsche AG,Porsche,718 Cayman S,PC,0%
5,1,Porsche AG,Porsche,"911 Carrera, S, GTS, 4, 4S, 4 GTS",PC,0%
5,1,Porsche AG,Porsche,"911 Carrera Cabriolet, S Cab, GTS Cab, 4 Cab, 4S Cab, 4 GTS Cab",PC,0%
5,1,Porsche AG,Porsche,911 Dakar,PC,0%
5,1,Porsche AG,Porsche,911 GT3,PC,0%
5,1,Porsche AG,Porsche,911 GT3 RS,PC,0%
5,1,Porsche AG,Porsche,911 GT3 Touring,PC,0%
5,1,Porsche AG,Porsche,911 Carrera T,PC,0%
5,1,Porsche AG,Porsche,"911 Targa 4, 4S, 4 GTS",PC,0%
5,1,Porsche AG,Porsche,"911 Turbo, Turbo S, Turbo Cab, Turbo S Cab",PC,0%
5,1,Porsche AG,Porsche,Cayenne,MPV,0%
5,1,Porsche AG,Porsche,Cayenne Coupe,MPV,0%
5,1,Porsche AG,Porsche,Cayenne E-Hybrid,MPV,0%
5,1,Porsche AG,Porsche,Cayenne E-Hybrid Coupe,MPV,0%
5,1,Porsche AG,Porsche,Cayenne S,MPV,0%
5,1,Porsche AG,Porsche,Cayenne S Coupe,MPV,0%
5,1,Porsche AG,Porsche,Cayenne Turbo GT,MPV,0%
5,1,Porsche AG,Porsche,"Macan, T",MPV,0%
5,1,Porsche AG,Porsche,Macan S,MPV,0%
5,1,Porsche AG,Porsche,Macan GTS,MPV,0%
5,1,Porsche AG,Porsche,"Taycan, 4S, GTS, Turbo",PC,0%
5,1,Porsche AG,Porsche,"Taycan 4 Cross Turismo, 4S Cross Turismo, Turbo Cross Turismo, GTS Sport Turismo",PC,0%
5,1,Porsche AG,Porsche,Taycan Turbo S,PC,0%
5,1,Porsche AG,Porsche,Taycan Turbo S Cross Turismo,PC,0%
5,1,Subaru,Subaru,BRZ,PC,0%
5,1,Subaru,Subaru,Forester,MPV,0%
5,1,Subaru,Subaru,WRX,PC,0%
5,1,Subaru,Toyota,GR86,PC,0%
5,1,Toyota,Lexus,GX550,MPV,0%
5,1,Toyota,Lexus,IS 300/350,PC,0%
5,1,Toyota,Lexus,LC 500,PC,0%
5,1,Toyota,Lexus,LC Convertible,PC,0%
5,1,Toyota,Lexus,LC 500h,PC,0%
5,1,Toyota,Lexus,LS 500,PC,0%
5,1,Toyota,Lexus,LS 500h,PC,0%
5,1,Toyota,Lexus,LX 600,MPV,0%
5,1,Toyota,Lexus,NX 450h+,MPV,0%
5,1,Toyota,Lexus,RC 300/350,PC,0%
5,1,Toyota,Lexus,RC F,PC,0%
5,1,Toyota,Lexus,RX 450h+,MPV,0%
5,1,Toyota,Lexus,RZ 300e/450e,MPV,0%
5,1,Toyota,Lexus,UX 250h,MPV,0%
5,1,Toyota,Toyota,bZ4x,MPV,0%
5,1,Toyota,Toyota,4Runner,MPV,0%
5,1,Toyota,Toyota,Corolla Hatchback,PC,0%
5,1,Toyota,Toyota,Corolla Hybrid,PC,0%
5,1,Toyota,Toyota,Crown,PC,0%
5,1,Toyota,Toyota,GR86,PC,0%
5,1,Toyota,Toyota,GR Corolla,PC,0%
5,1,Toyota,Toyota,Land Cruiser,MPV,0%
5,1,Toyota,Toyota,Mirai,PC,0%
5,1,Toyota,Toyota,Prius,PC,0%
5,1,Toyota,Toyota,Prius Prime,PC,0%
5,1,Toyota,Toyota,Rav4 Prime,PC,0%
5,1,Toyota,Toyota,Venza,PC,0%
5,1,Volvo,Volvo,C40 Recharge RWD,MPV,0%
5,1,Volvo,Volvo,C40 Recharge Twin AWD,MPV,0%
5,1,Volvo,Volvo,S90 B6,PC,0%
5,1,Volvo,Volvo,S90 Recharge,PC,0%
5,1,Volvo,Volvo,V60 Cross Country B5,MPV,0%
5,1,Volvo,Volvo,V60 Recharge,PC,0%
5,1,Volvo,Volvo,V90 Cross Country B6,MPV,0%
5,1,Volvo,Volvo,XC40 B5,MPV,0%
5,1,Volvo,Volvo,XC40 Recharge RWD,MPV,0%
5,1,Volvo,Volvo,XC40 Recharge Twin AWD,MPV,0%
5,1,Volvo,Volvo,XC60 B5,MPV,0%
5,1,Volvo,Volvo,XC60 Recharge,MPV,0%
5,1,Volvo,Volvo,XC90 B5,MPV,0%
5,1,Volvo,Volvo,XC90 B6,MPV,0%
5,1,Volvo,Volvo,XC90 Recharge,MPV,0%
5,1,Bugatti Automobiles S.A.S.,Bugatti,Chiron Super Sport,PC,
6,1,GM LLC,Chevy,Brightdrop ,MPV,77.00%
6,1,"Honda Motor Co., Ltd.",Honda,Accord,PC,65.00%
